index,Tweet ID,Date Created,Tweet,Clean_tweet,Polarity,Subjectivity,Retweets,Favorites,Language,User ID,User Name,User Twitter Handle,Follower Count,Friend Count,Location,Verified
0,1137112921991983105,2019-06-07,Dow Jones has best week of the year!,Jones best week year,1.0,0.3,6341,28074,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
1,1137052508231069696,2019-06-07,Heading back to D.C. Many great things are happening for our Country!,Heading back Many great things happening Country,0.43333333333333335,0.4166666666666667,8784,40730,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
2,1137051097955102720,2019-06-07,"For all of the money we are spending, NASA should NOT be talking about going to the Moon - We did that 50 years ago. They should be focused on the much bigger things we are doing, including Mars (of which the Moon is a part), Defense and Science!",money spending NASA should talking about going Moon that years They should focused much bigger things doing including Mars which Moon part Defense Science,0.4767,0.5,15072,57883,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
3,1137048453173862400,2019-06-07,Democrats are incapable of doing a good and solid Immigration Bill!,Democrats incapable doing good solid Immigration Bill,0.35,0.35000000000000003,10108,41306,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
4,1137045728344170496,2019-06-07,"If we are able to make the deal with Mexico, &amp; there is a good chance that we will, they will begin purchasing Farm &amp; Agricultural products at very high levels, starting immediately. If we are unable to make the deal, Mexico will begin paying Tariffs at the 5% level on Monday!",able make deal with Mexico there good chance that will they will begin purchasing Farm Agricultural products very high levels starting immediately unable make deal Mexico will begin paying Tariffs level Monday,0.18159999999999998,0.5054000000000001,10880,41345,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
5,1137040975258198017,2019-06-07,...and have no intention of doing anything other than going on a fishing expedition to see if they can find anything on me - both illegal &amp; unprecedented in U.S. history. There was no Collusion - Investigate the Investigators! Go to work on Drug Price Reductions &amp; Infrastructure!,have intention doing anything other than going fishing expedition they find anything both illegal unprecedented history There Collusion Investigate Investigators work Drug Price Reductions Infrastructure,-0.00833333333333334,0.5916666666666667,13721,60390,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
6,1137040971311353856,2019-06-07,"Nervous Nancy Pelosi is a disgrace to herself and her family for having made such a disgusting statement, especially since I was with foreign leaders overseas. There is no evidence for such a thing to have been said. Nervous Nancy &amp; Dems are getting Zero work done in Congress....",Nervous Nancy Pelosi disgrace herself family having made such disgusting statement especially since with foreign leaders overseas There evidence such thing have been said Nervous Nancy Dems getting Zero work done Congress,-0.225,0.625,18485,74061,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
7,1137035722043547649,2019-06-07,"China is subsidizing its product in order that it can continue to be sold in the USA. Many firms are leaving China for other countries, including the United States, in order to avoid paying the Tariffs. No visible increase in costs or inflation, but U.S. is taking in Billions!",China subsidizing product order that continue sold Many firms leaving China other countries including United States order avoid paying Tariffs visible increase costs inflation taking Billions,0.1875,0.4375,10610,41501,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
8,1137007514166255621,2019-06-07,HAPPY BIRTHDAY to our great @VP Mike Pence! https://t.co/k2fmu5bR5R,HAPPY BIRTHDAY great Mike Pence,0.8,0.875,11217,60560,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
12,1136890966533660674,2019-06-07,"“Mueller’s report was pure, political garbage!” @SeanHannity https://t.co/lRjtoPTiO8",Mueller report pure political garbage lRjtoPTiO,0.10714285714285714,0.3,13361,51848,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
13,1136887902451982336,2019-06-07,John Solomon: Factual errors and major omissions in the Mueller Report show that it is totally biased against Trump.,John Solomon Factual errors major omissions Mueller Report show that totally biased against Trump,0.03125,0.625,18353,68869,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
14,1136717569413566465,2019-06-06,"RT @IngrahamAngle: For my full interview with ⁦@realDonaldTrump from Normandy⁩, tune in tonight #IngrahamAngle ⁦@FoxNews⁩ 10pET https://t.c…",full interview with from Normandy tune tonight #IngrahamAngle,0.35,0.55,7733,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
16,1136695960111931395,2019-06-06,"Just signed Disaster Aid Bill to help Americans who have been hit by recent catastrophic storms. So important for our GREAT American farmers and ranchers. Help for GA, FL, IA, NE, NC, and CA. Puerto Rico should love President Trump. Without me, they would have been shut out! https://t.co/HXvYYdcNW5",Just signed Disaster Bill help Americans have been recent catastrophic storms important GREAT American farmers ranchers Help Puerto Rico should love President Trump Without they would have been shut HXvYYdcNW,0.34,0.52,15658,66061,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
17,1136693141019549701,2019-06-06,"To the men who sit behind me, and to the boys who rest in the field before me: your example will never grow old. Your legend will never tire, and your spirit - brave, unyielding, and true - will NEVER DIE! #DDay75thAnniversary https://t.co/5qwQjkvHdl",behind boys rest field before your example will never grow Your legend will never tire your spirit brave unyielding true will NEVER #DDay thAnniversary qwQjkvHdl,0.25,0.7833333333333333,17675,72914,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
18,1136688317276348416,2019-06-06,"Today, we remember those who fell, and we honor all who fought, here in Normandy. They won back this ground for civilization. To more than 170 Veterans of the Second World War who join us today: You are among the very greatest Americans who will ever live! #DDay75thAnniversary https://t.co/n0uIVHlkRL",Today remember those fell honor fought here Normandy They back this ground civilization more than Veterans Second World join today among very greatest Americans will ever live #DDay thAnniversary uIVHlkRL,0.32727272727272727,0.4,14015,57693,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
19,1136673237470011399,2019-06-06,So sorry to hear about the terrible accident involving our GREAT West Point Cadets. We mourn the loss of life and pray for the injured. God Bless them ALL!,sorry hear about terrible accident involving GREAT West Point Cadets mourn loss life pray injured Bless them,-0.2333333333333333,0.9166666666666666,18151,97162,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
21,1136537825300570112,2019-06-06,"Heading over to Normandy to celebrate some of the bravest that ever lived. We are eternally grateful! #DDay75thAnniversary #DDay75 
https://t.co/rg15c32Gow",Heading over Normandy celebrate some bravest that ever lived eternally grateful #DDay thAnniversary #DDay,0.875,0.0,19583,84930,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
22,1136512359055462400,2019-06-06,A big and beautiful day today!,beautiful today,0.85,1.0,23207,140123,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
23,1136511992473300992,2019-06-06,"“The President has received glowing reviews from the British Media. Here at home, not so much. MSNBC Ramps up hateful coverage and promotes conspiracy theories during Trump’s trip to Europe.”  @seanhannity  The good news is that @maddow is dying in the ratings, along with @CNN!",President received glowing reviews from British Media Here home much MSNBC Ramps hateful coverage promotes conspiracy theories during Trump trip Europe good news that dying ratings along with,0.3,0.26666666666666666,18614,77703,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
25,1136402984923852801,2019-06-05,"....talks with Mexico will resume tomorrow with the understanding that, if no agreement is reached, Tariffs at the 5% level will begin on Monday, with monthly increases as per schedule. The higher the Tariffs go, the higher the number of companies that will move back to the USA!",talks with Mexico will resume tomorrow with understanding that agreement reached Tariffs level will begin Monday with monthly increases schedule higher Tariffs higher number companies that will move back,0.16666666666666666,0.3333333333333333,20798,91605,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
26,1136402982860312576,2019-06-05,"Immigration discussions at the White House with representatives of Mexico have ended for the day. Progress is being made, but not nearly enough! Border arrests for May are at 133,000 because of Mexico &amp; the Democrats in Congress refusing to budge on immigration reform. Further...",Immigration discussions White House with representatives Mexico have ended Progress being made nearly enough Border arrests because Mexico Democrats Congress refusing budge immigration reform Further,-0.4215,0.3333333333333333,22100,92467,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
27,1136245995401072640,2019-06-05,"As we approach the 75th Anniversary of D-Day, we proudly commemorate those heroic and honorable patriots who gave their all for the cause of freedom during some of history’s darkest hours. #DDay75 https://t.co/hjTkdM7VcN",approach Anniversary proudly commemorate those heroic honorable patriots gave their cause freedom during some history darkest hours #DDay hjTkdM,0.75,0.95,20450,81466,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
28,1136185948411191297,2019-06-05,"“House Republicans support the President on Tariffs with Mexico all the way, &amp; that makes any measure the President takes on the Border totally Veto proof. Why wouldn’t you as Republicans support him when that will allow our President to make a better deal.” Thank you @GOPLeader",House Republicans support President Tariffs with Mexico that makes measure President takes Border totally Veto proof wouldn Republicans support when that will allow President make better deal Thank,0.25,0.625,17031,69710,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
29,1136185163971407873,2019-06-05,"If the totally Corrupt Media was less corrupt, I would be up by 15 points in the polls based on our tremendous success with the economy, maybe Best Ever! If the Corrupt Media was actually fair, I would be up by 25 points. Nevertheless, despite the Fake News, we’re doing great!",totally Corrupt Media less corrupt would points polls based tremendous success with economy maybe Best Ever Corrupt Media actually fair would points Nevertheless despite Fake News doing great,0.09666666666666668,0.7016666666666667,19492,90987,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
30,1136183958876692480,2019-06-05,"House Democrats, fresh off a Republican victory against them (in Federal Court) on the Wall,  keep asking people to come and testify regarding the No Collusion Witch Hunt. They are very unhappy with the Mueller Report, especially with his corrective letter, &amp; now want a Do Over!",House Democrats fresh Republican victory against them Federal Court Wall keep asking people come testify regarding Collusion Witch Hunt They very unhappy with Mueller Report especially with corrective letter want Over,-0.16,0.8333333333333334,14087,59058,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
31,1136181473306914816,2019-06-05,"Could not have been treated more warmly in the United Kingdom by the Royal Family or the people. Our relationship has never been better, and I see a very big Trade Deal down the road. “This trip has been an incredible success for the President.” @IngrahamAngle",Could have been treated more warmly United Kingdom Royal Family people relationship never been better very Trade Deal down road This trip been incredible success President,0.4063492063492063,0.4412698412698413,21494,111496,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
32,1136173702859636736,2019-06-05,.@FLOTUS Melania and I send our deepest condolences to President Reuven Rivlin and the entire State of Israel upon the passing of Mrs. Nechama Rivlin. Mrs. Rivlin represented her beloved country with grace and stature. We will miss her along with all those who knew her.,Melania send deepest condolences President Reuven Rivlin entire State Israel upon passing Nechama Rivlin Rivlin represented beloved country with grace stature will miss along with those knew,0.35,0.8125,11702,66316,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
33,1136162332822855681,2019-06-05,RT @realDonaldTrump: Just had a big victory in Federal Court over the Democrats in the House on the desperately needed Border Wall. A big s…,Just victory Federal Court over Democrats House desperately needed Border Wall,-0.6,1.0,31160,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
34,1136150992544604160,2019-06-05,"I kept hearing that there would be “massive” rallies against me in the UK, but it was quite the opposite. The big crowds, which the Corrupt Media hates to show, were those that gathered in support of the USA and me. They were big &amp; enthusiastic as opposed to the organized flops!",kept hearing that there would massive rallies against quite opposite crowds which Corrupt Media hates show were those that gathered support They were enthusiastic opposed organized flops,0.024999999999999994,0.725,24679,114532,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
35,1136149478862254080,2019-06-05,"Plagiarism charge against Sleepy Joe Biden on his ridiculous Climate Change Plan is a big problem, but the Corrupt Media will save him. His other problem is that he is drawing flies, not people, to his Rallies. Nobody is showing up, I mean nobody. You can’t win without people!",Plagiarism charge against Sleepy Biden ridiculous Climate Change Plan problem Corrupt Media will save other problem that drawing flies people Rallies Nobody showing mean nobody without people,-0.3177083333333333,0.765625,22616,102506,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
37,1136067842879709184,2019-06-05,"Washed up psycho @BetteMidler was forced to apologize for a statement she attributed to me that turned out to be totally fabricated by her in order to make “your great president” look really bad. She got caught, just like the Fake News Media gets caught. A sick scammer!",Washed psycho forced apologize statement attributed that turned totally fabricated order make your great president look really caught just like Fake News Media gets caught sick scammer,-0.08571428571428573,0.6261904761904762,30389,129960,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
38,1136061313174659073,2019-06-05,"Can you imagine Cryin’ Chuck Schumer saying out loud, for all to hear, that I am bluffing with respect to putting Tariffs on Mexico. What a Creep. He would rather have our Country fail with drugs &amp; Immigration than give Republicans a win. But he gave Mexico bad advice, no bluff!",imagine Cryin Chuck Schumer saying loud hear that bluffing with respect putting Tariffs Mexico What Creep would rather have Country fail with drugs Immigration than give Republicans gave Mexico advice bluff,-0.2,0.55,24174,92075,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
39,1136032217556275200,2019-06-04,RT @USAmbUK: President @realdonaldtrump and @FLOTUS welcome The Prince of Wales and The Duchess of Cornwall as they arrive at Winfield Hous…,President welcome Prince Wales Duchess Cornwall they arrive Winfield Hous,0.8,0.9,9257,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
40,1136031694904012800,2019-06-04,"RT @RoyalFamily: Tonight, The Prince of Wales and The Duchess of Cornwall attended a dinner in London hosted by @POTUS and @FLOTUS on the s…",Tonight Prince Wales Duchess Cornwall attended dinner London hosted,0.0,0.0,9688,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
41,1135971860762439680,2019-06-04,Just had a big victory in Federal Court over the Democrats in the House on the desperately needed Border Wall. A big step in the right direction. Wall is under construction!,Just victory Federal Court over Democrats House desperately needed Border Wall step right direction Wall under construction,-0.15714285714285714,0.7678571428571428,31160,140281,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
42,1135921705677987840,2019-06-04,Thank you @Theresa_May!🇺🇸🇬🇧 https://t.co/zFJj47UuHO,Thank zFJj UuHO,0.3612,0.0,14481,80421,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
44,1135890958829182977,2019-06-04,"RT @TheDukeOfYork: 🇬🇧🇺🇸On Day 2 of the #USStateVisit, The Duke of York &amp; Prime Minister @TheresaMay welcome President Donald Trump @POTUS t…",#USStateVisit Duke York Prime Minister welcome President Donald Trump,0.8,0.9,7518,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
46,1135675021253316608,2019-06-03,"RT @WhiteHouse: ""On behalf of all Americans, I offer a toast to the eternal friendship of our people, the vitality of our nations, and to t…",behalf Americans offer toast eternal friendship people vitality nations,0.6369,0.0,15595,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
47,1135675011904262145,2019-06-03,"RT @WhiteHouse: ""This evening, we thank God for the brave sons of the United Kingdom and the United States, who defeated the Nazis and the…",This evening thank brave sons United Kingdom United States defeated Nazis,0.8,1.0,16543,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
48,1135674957705502720,2019-06-03,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS are guests of Her Majesty Queen Elizabeth II for a State Banquet at Buckingham Palac…,President guests Majesty Queen Elizabeth State Banquet Buckingham Palac,0.0,0.0,11313,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
49,1135674854722740228,2019-06-03,"RT @RoyalFamily: The Prince of Wales, The Duchess of Cornwall @ClarenceHouse The Duke and Duchess of Cambridge @KensingtonRoyal, The Duke o…",Prince Wales Duchess Cornwall Duke Duchess Cambridge Duke,0.0,0.0,9566,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
50,1135609956563083266,2019-06-03,"As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!",sign good faith Mexico should immediately stop flow people drugs through their country Southern Border They they want,0.35,0.30000000000000004,23018,103880,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
51,1135603282104213504,2019-06-03,Russia has informed us that they have removed most of their people from Venezuela.,Russia informed that they have removed most their people from Venezuela,0.5,0.5,35855,133118,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
52,1135602452059906050,2019-06-03,"....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!",Fake News will working hard find them Great love around Also Trade Deal possible once gets shackles Already starting talk,0.08472222222222221,0.6652777777777777,22206,123591,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
53,1135602449987899395,2019-06-03,"London part of trip is going really well. The Queen and the entire Royal family have been fantastic. The relationship with the United Kingdom is very strong. Tremendous crowds of well wishers and people that love our Country. Haven’t seen any protests yet, but I’m sure the....",London part trip going really well Queen entire Royal family have been fantastic relationship with United Kingdom very strong Tremendous crowds well wishers people that love Country Haven seen protests sure,0.35666666666666674,0.7381746031746032,27800,153952,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
54,1135587640051490817,2019-06-03,"RT @RoyalFamily: The Queen, President Trump and the First Lady view a display of items from the Royal Collection illustrating the enduring…",Queen President Trump First Lady view display items from Royal Collection illustrating enduring,0.25,0.3333333333333333,11701,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
55,1135587621508460546,2019-06-03,"RT @RoyalFamily: The President and The Prince of Wales inspect a Guard of Honour formed by Nijmegen Company, Grenadier Guards. #USStateVisi…",President Prince Wales inspect Guard Honour formed Nijmegen Company Grenadier Guards #USStateVisi,0.5719,0.0,7504,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
56,1135587596875304961,2019-06-03,"RT @RoyalFamily: The President and Mrs Trump stand with The Queen, The Prince of Wales and The Duchess of Cornwall as the US and UK nationa…",President Trump stand with Queen Prince Wales Duchess Cornwall nationa,0.0,0.0,8095,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
57,1135499002626154496,2019-06-03,"I believe that if people stoped using or subscribing to @ATT, they would be forced to make big changes at @CNN, which is dying in the ratings anyway. It is so unfair with such bad, Fake News! Why wouldn’t they act. When the World watches @CNN, it gets a false picture of USA. Sad!",believe that people stoped using subscribing they would forced make changes which dying ratings anyway unfair with such Fake News wouldn they When World watches gets false picture,-0.34,0.66,24509,98982,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
58,1135495710894374917,2019-06-03,"Just arrived in the United Kingdom. The only problem is that @CNN is the primary source of news available from the U.S. After watching it for a short while, I turned it off. All negative &amp; so much Fake News, very bad for U.S. Big ratings drop. Why doesn’t owner @ATT do something?",Just arrived United Kingdom only problem that primary source news available from After watching short while turned negative much Fake News very ratings drop doesn owner something,0.028571428571428574,0.557142857142857,27133,113513,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
59,1135488087453253632,2019-06-03,"China is subsidizing its product in order that it can continue to be sold in the USA. Many firms are leaving China for other countries, including the United States, in order to avoid paying the Tariffs. No visible increase in costs or inflation, but U.S. is taking Billions!",China subsidizing product order that continue sold Many firms leaving China other countries including United States order avoid paying Tariffs visible increase costs inflation taking Billions,0.1875,0.4375,16958,73630,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
60,1135469796437495808,2019-06-03,Thank you! 🇺🇸🇬🇧 https://t.co/hm6RXLeWpp,Thank RXLeWpp,0.3612,0.0,14949,79415,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
61,1135453895277203458,2019-06-03,"....Kahn reminds me very much of our very dumb and incompetent Mayor of NYC, de Blasio, who has also done a terrible job - only half his height. In any event, I look forward to being a great friend to the United Kingdom, and am looking very much forward to my visit. Landing now!",Kahn reminds very much very dumb incompetent Mayor Blasio also done terrible only half height event look forward being great friend United Kingdom looking very much forward visit Landing,-0.13488095238095235,0.599047619047619,31369,150549,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
62,1135453891326238721,2019-06-03,".@SadiqKhan, who by all accounts has done a terrible job as Mayor of London, has been foolishly “nasty” to the visiting President of the United States, by far the most important ally of the United Kingdom. He is a stone cold loser who should focus on crime in London, not me......",accounts done terrible Mayor London been foolishly nasty visiting President United States most important ally United Kingdom stone cold loser should focus crime London,-0.34,0.9,47255,200863,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
63,1135443829471866880,2019-06-03,"RT @SteveScalise: Thank you for your leadership on this, @realDonaldTrump! It was great to visit the Cameron LNG export facility with you l…",Thank your leadership this great visit Cameron export facility with,0.8,0.75,9134,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
64,1135361632840716288,2019-06-03,"BIG NEWS! As I promised two weeks ago, the first shipment of LNG has just left the Cameron LNG Export Facility in Louisiana. Not only have thousands of JOBS been created in USA, we’re shipping freedom and opportunity abroad!",NEWS promised weeks first shipment just left Cameron Export Facility Louisiana only have thousands JOBS been created shipping freedom opportunity abroad,0.08333333333333333,0.4444444444444444,22256,102028,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
65,1135360773557895169,2019-06-03,"Kevin Hassett, who has done such a great job for me and the Administration, will be leaving shortly. His very talented replacement will be named as soon as I get back to the U.S. I want to thank Kevin for all he has done - he is a true friend!",Kevin Hassett done such great Administration will leaving shortly very talented replacement will named soon back want thank Kevin done true friend,0.41200000000000003,0.58,12336,70326,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
66,1135332642851893250,2019-06-02,"Hearing word that Russia, Syria and, to a lesser extent, Iran, are bombing the hell out of Idlib Province in Syria, and indiscriminately killing many innocent civilians. The World is watching this butchery. What is the purpose, what will it get you? STOP!",Hearing word that Russia Syria lesser extent Iran bombing hell Idlib Province Syria indiscriminately killing many innocent civilians World watching this butchery What purpose what will STOP,0.3333333333333333,0.5666666666666667,23225,91833,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
67,1135331156239560709,2019-06-02,"Democrats can’t impeach a Republican President for crimes committed by Democrats. The facts are “pouring” in. The Greatest Witch Hunt in American History! Congress, go back to work and help us at the Border, with Drug Prices and on Infrastructure.",Democrats impeach Republican President crimes committed Democrats facts pouring Greatest Witch Hunt American History Congress back work help Border with Drug Prices Infrastructure,0.3333333333333333,0.3333333333333333,29608,108141,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
68,1135249668751929345,2019-06-02,"Mexico is sending a big delegation to talk about the Border. Problem is, they’ve been “talking” for 25 years. We want action, not talk. They could solve the Border Crisis in one day if they so desired. Otherwise, our companies and jobs are coming back to the USA!",Mexico sending delegation talk about Border Problem they been talking years want action talk They could solve Border Crisis they desired Otherwise companies jobs coming back,0.05,0.05,27946,110802,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
69,1135247979617685504,2019-06-02,"Peggy Noonan, the simplistic writer for Trump Haters all, is stuck in the past glory of Reagan and has no idea what is happening with the Radical Left Democrats, or how vicious and desperate they are. Mueller had to correct his ridiculous statement, Peggy never understood it!",Peggy Noonan simplistic writer Trump Haters stuck past glory Reagan idea what happening with Radical Left Democrats vicious desperate they Mueller correct ridiculous statement Peggy never understood,-0.44722222222222224,0.625,16618,70766,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
70,1135169433020915715,2019-06-02,RT @realDonaldTrump: THE TRUTH! The Witch Hunt is dead. Thank you @marcthiessen. https://t.co/myKaSEnbs7,TRUTH Witch Hunt dead Thank myKaSEnbs,-0.2,0.4,16124,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
71,1135165545408598016,2019-06-02,RT @realDonaldTrump: GREAT NEWS! #MAGA https://t.co/91Yk8B11bP,GREAT NEWS #MAGA,0.8,0.75,20780,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
72,1135165268261519361,2019-06-02,"I never called Meghan Markle “nasty.” Made up by the Fake News Media, and they got caught cold! Will @CNN, @nytimes and others apologize? Doubt it!",never called Meghan Markle nasty Made Fake News Media they caught cold Will others apologize Doubt,-0.7000000000000001,1.0,25441,104103,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
73,1135161682580389888,2019-06-02,"NO COLLUSION, NO OBSTRUCTION, NO NOTHING! “What the Democrats are trying to do is the biggest sin in the impeachment business.” David Rivkin, Constitutional Scholar. Meantime, the Dems are getting nothing done in Congress. They are frozen stiff. Get back to work, much to do!",COLLUSION OBSTRUCTION NOTHING What Democrats trying biggest impeachment business David Rivkin Constitutional Scholar Meantime Dems getting nothing done Congress They frozen stiff back work much,-0.0047619047619047545,0.2333333333333333,21585,89307,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
74,1135152434202980353,2019-06-02,"The Wall is under construction and moving along quickly, despite all of the Radical Liberal Democrat lawsuits. What are they thinking as our Country is invaded by so many people (illegals) and things (Drugs) that we do not want. Make America Great Again!",Wall under construction moving along quickly despite Radical Liberal Democrat lawsuits What they thinking Country invaded many people illegals things Drugs that want Make America Great Again,0.5444444444444444,0.5833333333333334,19258,80969,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
75,1135150118120939521,2019-06-02,"....Coyotes and Illegal Immigrants, which they can do very easily, or our many companies and jobs that have been foolishly allowed to move South of the Border, will be brought back into the United States through taxation (Tariffs). America has had enough!",Coyotes Illegal Immigrants which they very easily many companies jobs that have been foolishly allowed move South Border will brought back into United States through taxation Tariffs America enough,-0.228,0.375,21581,107606,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
76,1135150117252673536,2019-06-02,"People have been saying for years that we should talk to Mexico. The problem is that Mexico is an “abuser” of the United States, taking but never giving. It has been this way for decades. Either they stop the invasion of our Country by Drug Dealers, Cartels, Human Traffickers....",People have been saying years that should talk Mexico problem that Mexico abuser United States taking never giving been this decades Either they stop invasion Country Drug Dealers Cartels Human Traffickers,-0.7741,0.1,24605,116040,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
77,1135141467062771713,2019-06-02,The Democrats are doing nothing on the Border to address the Humanitarian and National Security Crisis! Could be fixed so easily if they would vote with Republicans to fix the loopholes.,Democrats doing nothing Border address Humanitarian National Security Crisis Could fixed easily they would vote with Republicans loopholes,0.26666666666666666,0.5166666666666667,16437,67070,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
78,1135137860431077376,2019-06-02,"RT @realDonaldTrump: I will be announcing my Second Term Presidential Run with First Lady Melania, Vice President Mike Pence, and Second La…",will announcing Second Term Presidential with First Lady Melania Vice President Mike Pence Second,0.08333333333333333,0.1111111111111111,35781,0,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
79,1135010309381533701,2019-06-02,"The Great Jerry West will be receiving our Nation’s highest civilian honor, The Presidential Medal of Freedom, for his outstanding career, both on and off the court. Happy Birthday Jerry! @Sen_JoeManchin https://t.co/3kNEpteYfW",Great Jerry West will receiving Nation highest civilian honor Presidential Medal Freedom outstanding career both court Happy Birthday Jerry kNEpteYfW,0.7000000000000001,0.875,9975,48881,en,25073877,Donald J. Trump,realDonaldTrump,60877639,47,"Washington, DC",True
